"","id","start","end","duration","sound.files","selec","note_label","Bird.ID","Song_ID","Clutch","Subtutor","notelab2"
"15868",2345041,0.41393,0.50544,91.51,"JS0215-20180518-005.wav",1,"Curve","JS0215","JS0215-005","S",NA,"A"
"15869",2345042,0.79301,0.88451,91.5,"JS0215-20180518-005.wav",2,"Curve","JS0215","JS0215-005","S",NA,"A"
"15870",2345043,1.15175,1.27085,119.1,"JS0215-20180518-005.wav",3,"Curve/Stack","JS0215","JS0215-005","S",NA,"F"
"15871",2345044,1.49016,1.60926,119.1,"JS0215-20180518-005.wav",4,"Curve/Stack","JS0215","JS0215-005","S",NA,"F"
"15872",2345045,1.81986,2.1481,328.24,"JS0215-20180518-005.wav",5,"Whine","JS0215","JS0215-005","S",NA,"G"
"15873",2345046,2.29624,2.36306,66.82,"JS0215-20180518-005.wav",6,"Curve","JS0215","JS0215-005","S",NA,"A"
"15874",2345047,2.42551,2.54751,122,"JS0215-20180518-005.wav",7,"Curve/Stack","JS0215","JS0215-005","S",NA,"F"
"15875",2345048,2.61868,2.68985,71.17,"JS0215-20180518-005.wav",8,"Curve","JS0215","JS0215-005","S",NA,"A"
"15876",2345049,2.75521,2.88011,124.9,"JS0215-20180518-005.wav",9,"Curve/Stack","JS0215","JS0215-005","S",NA,"F"
"15877",2345050,2.95128,3.021,69.72,"JS0215-20180518-005.wav",10,"Curve","JS0215","JS0215-005","S",NA,"A"
"15878",2345051,3.18947,3.28824,98.77,"JS0215-20180518-005.wav",11,"Curve","JS0215","JS0215-005","S",NA,"A"
"15879",2345052,3.39862,3.48722,88.6,"JS0215-20180518-005.wav",12,"Curve","JS0215","JS0215-005","S",NA,"A"
"15880",2345053,3.58162,3.67748,95.86,"JS0215-20180518-005.wav",13,"Curve","JS0215","JS0215-005","S",NA,"A"
"15881",2345054,3.77624,3.8721,95.86,"JS0215-20180518-005.wav",14,"Curve","JS0215","JS0215-005","S",NA,"A"
"15882",2345055,4.03332,4.15532,122,"JS0215-20180518-005.wav",15,"Curve/Stack","JS0215","JS0215-005","S",NA,"F"
"15883",2345056,4.2323,4.60412,371.82,"JS0215-20180518-005.wav",16,"Whine","JS0215","JS0215-005","S",NA,"G"
"15884",2345057,4.72321,4.79583,72.62,"JS0215-20180518-005.wav",17,"Curve","JS0215","JS0215-005","S",NA,"A"
"15885",2345058,4.85828,4.98029,122.01,"JS0215-20180518-005.wav",18,"Curve/Stack","JS0215","JS0215-005","S",NA,"F"
"15886",2345059,5.04855,5.12407,75.52,"JS0215-20180518-005.wav",19,"Curve","JS0215","JS0215-005","S",NA,"A"
"15887",2345060,5.18653,5.31434,127.81,"JS0215-20180518-005.wav",20,"Curve/Stack","JS0215","JS0215-005","S",NA,"F"
"15888",2345061,5.38986,5.47265,82.79,"JS0215-20180518-005.wav",21,"Curve","JS0215","JS0215-005","S",NA,"A"
"15889",2345062,5.53365,5.66291,129.26,"JS0215-20180518-005.wav",22,"Curve/Stack","JS0215","JS0215-005","S",NA,"F"
"15890",2345063,5.71375,5.83865,124.9,"JS0215-20180518-005.wav",23,"Curve/Stack","JS0215","JS0215-005","S",NA,"F"
"15891",2345064,5.89094,6.0173,126.36,"JS0215-20180518-005.wav",24,"Curve/Stack","JS0215","JS0215-005","S",NA,"F"
"15892",2345065,6.07975,6.2003,120.55,"JS0215-20180518-005.wav",25,"Curve/Stack","JS0215","JS0215-005","S",NA,"F"
"15893",2345066,6.27437,6.35135,76.98,"JS0215-20180518-005.wav",26,"Curve","JS0215","JS0215-005","S",NA,"A"
"15894",2345067,6.53145,6.62586,94.41,"JS0215-20180518-005.wav",27,"Curve","JS0215","JS0215-005","S",NA,"A"
"15895",2345068,6.7159,6.80886,92.96,"JS0215-20180518-005.wav",28,"Curve","JS0215","JS0215-005","S",NA,"A"
"15896",2345069,6.90327,7.00058,97.31,"JS0215-20180518-005.wav",29,"Curve","JS0215","JS0215-005","S",NA,"A"
"15897",2345070,0.77847,0.86416,85.69,"JS0215-20180518-006.wav",1,"Curve","JS0215","JS0215-006","S",NA,"A"
"15898",2345071,1.10235,1.1953,92.95,"JS0215-20180518-006.wav",2,"Curve","JS0215","JS0215-006","S",NA,"A"
"15899",2345072,1.43058,1.52498,94.4,"JS0215-20180518-006.wav",3,"Curve","JS0215","JS0215-006","S",NA,"A"
"15900",2345073,1.73412,1.82417,90.05,"JS0215-20180518-006.wav",4,"Curve","JS0215","JS0215-006","S",NA,"A"
"15901",2345074,2.0246,2.14224,117.64,"JS0215-20180518-006.wav",5,"Curve/Stack","JS0215","JS0215-006","S",NA,"F"
"15902",2345075,2.25407,2.58666,332.59,"JS0215-20180518-006.wav",6,"Whine","JS0215","JS0215-006","S",NA,"G"
"15903",2345076,2.69704,2.76676,69.72,"JS0215-20180518-006.wav",7,"Curve","JS0215","JS0215-006","S",NA,"A"
"15904",2345077,2.8263,2.94831,122.01,"JS0215-20180518-006.wav",8,"Curve/Stack","JS0215","JS0215-006","S",NA,"F"
"15905",2345078,3.01511,3.08773,72.62,"JS0215-20180518-006.wav",9,"Curve","JS0215","JS0215-006","S",NA,"A"
"15906",2345079,3.14437,3.26492,120.55,"JS0215-20180518-006.wav",10,"Curve/Stack","JS0215","JS0215-006","S",NA,"F"
"15907",2345080,3.33318,3.4058,72.62,"JS0215-20180518-006.wav",11,"Curve","JS0215","JS0215-006","S",NA,"A"
"15908",2345081,3.56991,3.66142,91.51,"JS0215-20180518-006.wav",12,"Curve","JS0215","JS0215-006","S",NA,"A"
"15909",2345082,3.75146,3.84586,94.4,"JS0215-20180518-006.wav",13,"Curve","JS0215","JS0215-006","S",NA,"A"
"15910",2345083,3.93736,4.02741,90.05,"JS0215-20180518-006.wav",14,"Curve","JS0215","JS0215-006","S",NA,"A"
"15911",2345084,4.12036,4.21186,91.5,"JS0215-20180518-006.wav",15,"Curve","JS0215","JS0215-006","S",NA,"A"
"15912",2345085,4.29464,4.3905,95.86,"JS0215-20180518-006.wav",16,"Curve","JS0215","JS0215-006","S",NA,"A"
"15913",2345086,4.48055,4.5764,95.85,"JS0215-20180518-006.wav",17,"Curve","JS0215","JS0215-006","S",NA,"A"
"15914",2345087,4.73616,4.85817,122.01,"JS0215-20180518-006.wav",18,"Curve/Stack","JS0215","JS0215-006","S",NA,"F"
"15915",2345088,4.93368,5.31275,379.07,"JS0215-20180518-006.wav",19,"Whine","JS0215","JS0215-006","S",NA,"G"
"15916",2345089,5.43766,5.50592,68.26,"JS0215-20180518-006.wav",20,"Curve","JS0215","JS0215-006","S",NA,"A"
"15917",2345090,5.56837,5.68891,120.54,"JS0215-20180518-006.wav",21,"Curve/Stack","JS0215","JS0215-006","S",NA,"F"
"15918",2345091,5.76008,5.8327,72.62,"JS0215-20180518-006.wav",22,"Curve","JS0215","JS0215-006","S",NA,"A"
"15919",2345092,5.90096,6.02732,126.36,"JS0215-20180518-006.wav",23,"Curve/Stack","JS0215","JS0215-006","S",NA,"F"
"15920",2345093,6.09848,6.16965,71.17,"JS0215-20180518-006.wav",24,"Curve","JS0215","JS0215-006","S",NA,"A"
"15921",2345094,6.23791,6.36281,124.9,"JS0215-20180518-006.wav",25,"Curve/Stack","JS0215","JS0215-006","S",NA,"F"
"15922",2345095,6.4151,6.5371,122,"JS0215-20180518-006.wav",26,"Curve/Stack","JS0215","JS0215-006","S",NA,"F"
"15923",2345096,6.61262,6.68959,76.97,"JS0215-20180518-006.wav",27,"Curve","JS0215","JS0215-006","S",NA,"A"
"15924",2345097,6.87259,6.96554,92.95,"JS0215-20180518-006.wav",28,"Curve","JS0215","JS0215-006","S",NA,"A"
"15925",2345098,7.0614,7.15726,95.86,"JS0215-20180518-006.wav",29,"Curve","JS0215","JS0215-006","S",NA,"A"
"15926",2345099,0.42987,0.517,87.13,"JS0215-20180518-007.wav",1,"Curve","JS0215","JS0215-007","S",NA,"A"
"15927",2345100,1.19085,1.27799,87.14,"JS0215-20180518-007.wav",2,"Curve","JS0215","JS0215-007","S",NA,"A"
"15928",2345101,1.64251,1.73109,88.58,"JS0215-20180518-007.wav",3,"Curve","JS0215","JS0215-007","S",NA,"A"
"15929",2345102,1.97362,2.06366,90.04,"JS0215-20180518-007.wav",4,"Curve","JS0215","JS0215-007","S",NA,"A"
"15930",2345103,2.29167,2.38461,92.94,"JS0215-20180518-007.wav",5,"Curve","JS0215","JS0215-007","S",NA,"A"
"15931",2345104,2.61552,2.70701,91.49,"JS0215-20180518-007.wav",6,"Curve","JS0215","JS0215-007","S",NA,"A"
"15932",2345105,2.90016,3.0178,117.64,"JS0215-20180518-007.wav",7,"Curve/Stack","JS0215","JS0215-007","S",NA,"F"
"15933",2345106,3.09186,3.43169,339.83,"JS0215-20180518-007.wav",8,"Whine","JS0215","JS0215-007","S",NA,"G"
"15934",2345107,3.55223,3.62194,69.71,"JS0215-20180518-007.wav",9,"Curve","JS0215","JS0215-007","S",NA,"A"
"15935",2345108,3.67712,3.80202,124.9,"JS0215-20180518-007.wav",10,"Curve/Stack","JS0215","JS0215-007","S",NA,"F"
"15936",2345109,3.86301,3.93563,72.62,"JS0215-20180518-007.wav",11,"Curve","JS0215","JS0215-007","S",NA,"A"
"15937",2345110,3.99807,4.11716,119.09,"JS0215-20180518-007.wav",12,"Curve/Stack","JS0215","JS0215-007","S",NA,"F"
"15938",2345111,4.18687,4.25658,69.71,"JS0215-20180518-007.wav",13,"Curve","JS0215","JS0215-007","S",NA,"A"
"15939",2345112,4.40761,4.50056,92.95,"JS0215-20180518-007.wav",14,"Curve","JS0215","JS0215-007","S",NA,"A"
"15940",2345113,4.58769,4.68064,92.95,"JS0215-20180518-007.wav",15,"Curve","JS0215","JS0215-007","S",NA,"A"
"15941",2345114,4.76342,4.85781,94.39,"JS0215-20180518-007.wav",16,"Curve","JS0215","JS0215-007","S",NA,"A"
"15942",2345115,4.94204,5.03499,92.95,"JS0215-20180518-007.wav",17,"Curve","JS0215","JS0215-007","S",NA,"A"
"15943",2345116,5.12503,5.22088,95.85,"JS0215-20180518-007.wav",18,"Curve","JS0215","JS0215-007","S",NA,"A"
"15944",2345117,5.37482,5.49826,123.44,"JS0215-20180518-007.wav",19,"Curve/Stack","JS0215","JS0215-007","S",NA,"F"
"15945",2345118,5.56942,5.90344,334.02,"JS0215-20180518-007.wav",20,"Whine","JS0215","JS0215-007","S",NA,"G"
"15946",2345119,6.01962,6.09659,76.97,"JS0215-20180518-007.wav",21,"Curve","JS0215","JS0215-007","S",NA,"A"
"15947",2345120,6.15178,6.27522,123.44,"JS0215-20180518-007.wav",22,"Curve/Stack","JS0215","JS0215-007","S",NA,"F"
"15948",2345121,6.34347,6.41754,74.07,"JS0215-20180518-007.wav",23,"Curve","JS0215","JS0215-007","S",NA,"A"
"15949",2345122,6.47708,6.60198,124.9,"JS0215-20180518-007.wav",24,"Curve/Stack","JS0215","JS0215-007","S",NA,"F"
"15950",2345123,6.67023,6.7443,74.07,"JS0215-20180518-007.wav",25,"Curve","JS0215","JS0215-007","S",NA,"A"
"15951",2345124,6.92147,7.01297,91.5,"JS0215-20180518-007.wav",26,"Curve","JS0215","JS0215-007","S",NA,"A"
"15952",2345125,7.11027,7.1974,87.13,"JS0215-20180518-007.wav",27,"Curve","JS0215","JS0215-007","S",NA,"A"
"15953",2345126,7.29325,7.38475,91.5,"JS0215-20180518-007.wav",28,"Curve","JS0215","JS0215-007","S",NA,"A"
"15954",2345127,7.4864,7.58226,95.86,"JS0215-20180518-007.wav",29,"Curve","JS0215","JS0215-007","S",NA,"A"
"15955",2345128,7.67665,7.77396,97.31,"JS0215-20180518-007.wav",30,"Curve","JS0215","JS0215-007","S",NA,"A"
"15956",2345129,0.91794,1.00219,84.25,"JS0215-20180518-008.wav",1,"Curve","JS0215","JS0215-008","S",NA,"A"
"15957",2345130,1.22005,1.31301,92.96,"JS0215-20180518-008.wav",2,"Curve","JS0215","JS0215-008","S",NA,"A"
"15958",2345131,1.56282,1.68048,117.66,"JS0215-20180518-008.wav",3,"Curve/Stack","JS0215","JS0215-008","S",NA,"F"
"15959",2345132,1.76617,2.11331,347.14,"JS0215-20180518-008.wav",4,"Whine","JS0215","JS0215-008","S",NA,"G"
"15960",2345133,2.2324,2.30357,71.17,"JS0215-20180518-008.wav",5,"Curve","JS0215","JS0215-008","S",NA,"A"
"15961",2345134,2.36022,2.47641,116.19,"JS0215-20180518-008.wav",6,"Curve/Stack","JS0215","JS0215-008","S",NA,"F"
"15962",2345135,2.54613,2.6173,71.17,"JS0215-20180518-008.wav",7,"Curve","JS0215","JS0215-008","S",NA,"A"
"15963",2345136,2.67976,2.80176,122,"JS0215-20180518-008.wav",8,"Curve/Stack","JS0215","JS0215-008","S",NA,"F"
"15964",2345137,2.86567,2.93829,72.62,"JS0215-20180518-008.wav",9,"Curve","JS0215","JS0215-008","S",NA,"A"
"15965",2345138,3.00656,3.12711,120.55,"JS0215-20180518-008.wav",10,"Curve/Stack","JS0215","JS0215-008","S",NA,"F"
"15966",2345139,3.1794,3.3014,122,"JS0215-20180518-008.wav",11,"Curve/Stack","JS0215","JS0215-008","S",NA,"F"
"15967",2345140,3.35369,3.47715,123.46,"JS0215-20180518-008.wav",12,"Curve/Stack","JS0215","JS0215-008","S",NA,"F"
"15968",2345141,3.54251,3.61513,72.62,"JS0215-20180518-008.wav",13,"Curve","JS0215","JS0215-008","S",NA,"A"
"15969",2345142,3.77925,3.87366,94.41,"JS0215-20180518-008.wav",14,"Curve","JS0215","JS0215-008","S",NA,"A"
"15970",2345143,3.96081,4.05522,94.41,"JS0215-20180518-008.wav",15,"Curve","JS0215","JS0215-008","S",NA,"A"
"15971",2345144,4.14672,4.23823,91.51,"JS0215-20180518-008.wav",16,"Curve","JS0215","JS0215-008","S",NA,"A"
"15972",2345145,4.33409,4.42123,87.14,"JS0215-20180518-008.wav",17,"Curve","JS0215","JS0215-008","S",NA,"A"
"15973",2345146,4.52145,4.61586,94.41,"JS0215-20180518-008.wav",18,"Curve","JS0215","JS0215-008","S",NA,"A"
"15974",2345147,4.72044,4.81485,94.41,"JS0215-20180518-008.wav",19,"Curve","JS0215","JS0215-008","S",NA,"A"
"15975",2345148,4.97752,5.09808,120.56,"JS0215-20180518-008.wav",20,"Curve/Stack","JS0215","JS0215-008","S",NA,"F"
"15976",2345149,5.1765,5.50911,332.61,"JS0215-20180518-008.wav",21,"Whine","JS0215","JS0215-008","S",NA,"G"
"15977",2345150,5.63983,5.71537,75.54,"JS0215-20180518-008.wav",22,"Curve","JS0215","JS0215-008","S",NA,"A"
"15978",2345151,5.77636,5.89982,123.46,"JS0215-20180518-008.wav",23,"Curve/Stack","JS0215","JS0215-008","S",NA,"F"
"15979",2345152,5.97244,6.04507,72.63,"JS0215-20180518-008.wav",24,"Curve","JS0215","JS0215-008","S",NA,"A"
"15980",2345153,6.11333,6.2426,129.27,"JS0215-20180518-008.wav",25,"Curve/Stack","JS0215","JS0215-008","S",NA,"F"
"15981",2345154,6.31086,6.38058,69.72,"JS0215-20180518-008.wav",26,"Curve","JS0215","JS0215-008","S",NA,"A"
"15982",2345155,6.56939,6.66236,92.97,"JS0215-20180518-008.wav",27,"Curve","JS0215","JS0215-008","S",NA,"A"
"15983",2345156,0.62299,0.70867,85.68,"JS0215-20180518-009.wav",1,"Curve","JS0215","JS0215-009","S",NA,"A"
"15984",2345157,1.4609,1.54658,85.68,"JS0215-20180518-009.wav",2,"Curve","JS0215","JS0215-009","S",NA,"A"
"15985",2345158,1.96191,2.05194,90.03,"JS0215-20180518-009.wav",3,"Curve","JS0215","JS0215-009","S",NA,"A"
"15986",2345159,2.43096,2.5181,87.14,"JS0215-20180518-009.wav",4,"Curve","JS0215","JS0215-009","S",NA,"A"
"15987",2345160,2.78385,2.87388,90.03,"JS0215-20180518-009.wav",5,"Curve","JS0215","JS0215-009","S",NA,"A"
"15988",2345161,3.20062,3.31971,119.09,"JS0215-20180518-009.wav",6,"Curve/Stack","JS0215","JS0215-009","S",NA,"F"
"15989",2345162,3.51285,3.63628,123.43,"JS0215-20180518-009.wav",7,"Curve/Stack","JS0215","JS0215-009","S",NA,"F"
"15990",2345163,3.73213,4.09662,364.49,"JS0215-20180518-009.wav",8,"Whine","JS0215","JS0215-009","S",NA,"G"
"15991",2345164,4.22297,4.29848,75.51,"JS0215-20180518-009.wav",9,"Curve","JS0215","JS0215-009","S",NA,"A"
"15992",2345165,4.3464,4.47419,127.79,"JS0215-20180518-009.wav",10,"Curve/Stack","JS0215","JS0215-009","S",NA,"F"
"15993",2345166,4.53954,4.60924,69.7,"JS0215-20180518-009.wav",11,"Curve","JS0215","JS0215-009","S",NA,"A"
"15994",2345167,4.67314,4.80094,127.8,"JS0215-20180518-009.wav",12,"Curve/Stack","JS0215","JS0215-009","S",NA,"F"
"15995",2345168,4.85902,4.93454,75.52,"JS0215-20180518-009.wav",13,"Curve","JS0215","JS0215-009","S",NA,"A"
"15996",2345169,4.99117,5.11025,119.08,"JS0215-20180518-009.wav",14,"Curve/Stack","JS0215","JS0215-009","S",NA,"F"
"15997",2345170,5.16253,5.27871,116.18,"JS0215-20180518-009.wav",15,"Curve/Stack","JS0215","JS0215-009","S",NA,"F"
"15998",2345171,5.35277,5.42974,76.97,"JS0215-20180518-009.wav",16,"Curve","JS0215","JS0215-009","S",NA,"A"
"15999",2345172,5.58512,5.67515,90.03,"JS0215-20180518-009.wav",17,"Curve","JS0215","JS0215-009","S",NA,"A"
"16000",2345173,5.76955,5.86104,91.49,"JS0215-20180518-009.wav",18,"Curve","JS0215","JS0215-009","S",NA,"A"
"16001",2345174,5.94962,6.04111,91.49,"JS0215-20180518-009.wav",19,"Curve","JS0215","JS0215-009","S",NA,"A"
"16002",2345175,6.1355,6.22844,92.94,"JS0215-20180518-009.wav",20,"Curve","JS0215","JS0215-009","S",NA,"A"
"16003",2345176,6.41141,6.53339,121.98,"JS0215-20180518-009.wav",21,"Curve/Stack","JS0215","JS0215-009","S",NA,"F"
"16004",2345177,6.60601,6.95453,348.52,"JS0215-20180518-009.wav",22,"Whine","JS0215","JS0215-009","S",NA,"G"
"16005",2345178,7.07507,7.14913,74.06,"JS0215-20180518-009.wav",23,"Curve","JS0215","JS0215-009","S",NA,"A"
"16006",2345179,7.20431,7.3292,124.89,"JS0215-20180518-009.wav",24,"Curve/Stack","JS0215","JS0215-009","S",NA,"F"
"16007",2345180,7.40035,7.47296,72.61,"JS0215-20180518-009.wav",25,"Curve","JS0215","JS0215-009","S",NA,"A"
"16008",2345181,7.53686,7.6632,126.34,"JS0215-20180518-009.wav",26,"Curve/Stack","JS0215","JS0215-009","S",NA,"F"
"16009",2345182,7.71258,7.84037,127.79,"JS0215-20180518-009.wav",27,"Curve/Stack","JS0215","JS0215-009","S",NA,"F"
"16010",2345183,7.90862,7.98704,78.42,"JS0215-20180518-009.wav",28,"Curve","JS0215","JS0215-009","S",NA,"A"
"16011",2345184,1.83551,1.91974,84.23,"JS0215-20180518-010.wav",1,"Curve","JS0215","JS0215-010","S",NA,"A"
"16012",2345185,2.43815,2.52093,82.78,"JS0215-20180518-010.wav",2,"Curve","JS0215","JS0215-010","S",NA,"A"
"16013",2345186,2.90865,2.99868,90.03,"JS0215-20180518-010.wav",3,"Curve","JS0215","JS0215-010","S",NA,"A"
"16014",2345187,3.2441,3.33704,92.94,"JS0215-20180518-010.wav",4,"Curve","JS0215","JS0215-010","S",NA,"A"
"16015",2345188,3.58971,3.70878,119.07,"JS0215-20180518-010.wav",5,"Curve/Stack","JS0215","JS0215-010","S",NA,"F"
"16016",2345189,3.94258,4.06165,119.07,"JS0215-20180518-010.wav",6,"Curve/Stack","JS0215","JS0215-010","S",NA,"F"
"16017",2345190,4.32159,4.44212,120.53,"JS0215-20180518-010.wav",7,"Curve/Stack","JS0215","JS0215-010","S",NA,"F"
"16018",2345191,4.52634,4.89954,373.2,"JS0215-20180518-010.wav",8,"Whine","JS0215","JS0215-010","S",NA,"G"
"16019",2345192,5.02152,5.09123,69.71,"JS0215-20180518-010.wav",9,"Curve","JS0215","JS0215-010","S",NA,"A"
"16020",2345193,5.15077,5.27275,121.98,"JS0215-20180518-010.wav",10,"Curve/Stack","JS0215","JS0215-010","S",NA,"F"
"16021",2345194,5.34681,5.42522,78.41,"JS0215-20180518-010.wav",11,"Curve","JS0215","JS0215-010","S",NA,"A"
"16022",2345195,5.48331,5.60529,121.98,"JS0215-20180518-010.wav",12,"Curve/Stack","JS0215","JS0215-010","S",NA,"F"
"16023",2345196,5.67644,5.75195,75.51,"JS0215-20180518-010.wav",13,"Curve","JS0215","JS0215-010","S",NA,"A"
"16024",2345197,5.91895,6.01334,94.39,"JS0215-20180518-010.wav",14,"Curve","JS0215","JS0215-010","S",NA,"A"
"16025",2345198,6.10628,6.20067,94.39,"JS0215-20180518-010.wav",15,"Curve","JS0215","JS0215-010","S",NA,"A"
"16026",2345199,6.28489,6.38219,97.3,"JS0215-20180518-010.wav",16,"Curve","JS0215","JS0215-010","S",NA,"A"
"16027",2345200,6.47802,6.57097,92.95,"JS0215-20180518-010.wav",17,"Curve","JS0215","JS0215-010","S",NA,"A"
"16028",2345201,6.73506,6.86285,127.79,"JS0215-20180518-010.wav",18,"Curve/Stack","JS0215","JS0215-010","S",NA,"F"
"16029",2345202,6.93981,7.2985,358.69,"JS0215-20180518-010.wav",19,"Whine","JS0215","JS0215-010","S",NA,"G"
"16030",2345203,7.42192,7.49889,76.97,"JS0215-20180518-010.wav",20,"Curve","JS0215","JS0215-010","S",NA,"A"
"16031",2345204,7.55552,7.68186,126.34,"JS0215-20180518-010.wav",21,"Curve/Stack","JS0215","JS0215-010","S",NA,"F"
"16032",2345205,7.75301,7.82852,75.51,"JS0215-20180518-010.wav",22,"Curve","JS0215","JS0215-010","S",NA,"A"
"16033",2345206,7.89532,8.0202,124.88,"JS0215-20180518-010.wav",23,"Curve/Stack","JS0215","JS0215-010","S",NA,"F"
"16034",2345207,8.07539,8.20318,127.79,"JS0215-20180518-010.wav",24,"Curve/Stack","JS0215","JS0215-010","S",NA,"F"
"16035",2345208,8.26126,8.3847,123.44,"JS0215-20180518-010.wav",25,"Curve/Stack","JS0215","JS0215-010","S",NA,"F"
"16036",2345209,8.46166,8.53137,69.71,"JS0215-20180518-010.wav",26,"Curve","JS0215","JS0215-010","S",NA,"A"
"16037",2345210,8.72014,8.81018,90.04,"JS0215-20180518-010.wav",27,"Curve","JS0215","JS0215-010","S",NA,"A"
"16038",2345211,6.985,7.0029,17.9,"JS0216-20180601-001.wav",1,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16039",2345212,7.0069,7.11116,104.26,"JS0216-20180601-001.wav",2,"Curve","JS0216","JS0216-001","AP",NA,"A"
"16040",2345213,7.725,7.74,15,"JS0216-20180601-001.wav",3,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16041",2345214,7.747,7.848,101,"JS0216-20180601-001.wav",4,"Curve","JS0216","JS0216-001","AP",NA,"A"
"16042",2345215,8.557,8.57,13,"JS0216-20180601-001.wav",5,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16043",2345216,8.577,8.684,107,"JS0216-20180601-001.wav",6,"Curve","JS0216","JS0216-001","AP",NA,"A"
"16044",2345217,8.934,8.95136,17.36,"JS0216-20180601-001.wav",7,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16045",2345218,8.955,9.074,119,"JS0216-20180601-001.wav",8,"Slope","JS0216","JS0216-001","AP",NA,"B"
"16046",2345219,9.342,9.355,13,"JS0216-20180601-001.wav",9,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16047",2345220,9.36,9.486,126,"JS0216-20180601-001.wav",10,"Slope","JS0216","JS0216-001","AP",NA,"B"
"16048",2345221,9.548,9.56,12,"JS0216-20180601-001.wav",11,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16049",2345222,9.567,9.689,122,"JS0216-20180601-001.wav",12,"Slope","JS0216","JS0216-001","AP",NA,"B"
"16050",2345223,9.754,9.766,12,"JS0216-20180601-001.wav",13,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16051",2345224,9.773,9.894,121,"JS0216-20180601-001.wav",14,"Slope","JS0216","JS0216-001","AP",NA,"B"
"16052",2345225,9.93818,9.98899,50.81,"JS0216-20180601-001.wav",15,"Stack","JS0216","JS0216-001","AP",NA,"E"
"16053",2345226,10.027,10.04445,17.45,"JS0216-20180601-001.wav",16,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16054",2345227,10.078,10.20574,127.74,"JS0216-20180601-001.wav",17,"Stack","JS0216","JS0216-001","AP",NA,"E"
"16055",2345228,10.24,10.25836,18.36,"JS0216-20180601-001.wav",18,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16056",2345229,10.29036,10.47655,186.19,"JS0216-20180601-001.wav",19,"Slope","JS0216","JS0216-001","AP",NA,"B"
"16057",2345230,10.539,10.552,13,"JS0216-20180601-001.wav",20,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16058",2345231,10.5899,10.7781,188.2,"JS0216-20180601-001.wav",21,"Slope","JS0216","JS0216-001","AP",NA,"B"
"16059",2345232,10.836,10.85481,18.81,"JS0216-20180601-001.wav",22,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16060",2345233,10.8849,11.07155,186.65,"JS0216-20180601-001.wav",23,"Slope","JS0216","JS0216-001","AP",NA,"B"
"16061",2345234,11.131,11.15036,19.36,"JS0216-20180601-001.wav",24,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16062",2345235,11.177,11.368,191,"JS0216-20180601-001.wav",25,"Slope","JS0216","JS0216-001","AP",NA,"B"
"16063",2345236,11.424,11.44336,19.36,"JS0216-20180601-001.wav",26,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16064",2345237,11.47736,11.65529,177.93,"JS0216-20180601-001.wav",27,"Slope","JS0216","JS0216-001","AP",NA,"B"
"16065",2345238,11.716,11.73926,23.26,"JS0216-20180601-001.wav",28,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16066",2345239,11.76936,11.9531,183.74,"JS0216-20180601-001.wav",29,"Slope","JS0216","JS0216-001","AP",NA,"B"
"16067",2345240,12.01,12.025,15,"JS0216-20180601-001.wav",30,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16068",2345241,12.06,12.2631,203.1,"JS0216-20180601-001.wav",31,"NLP_Slope","JS0216","JS0216-001","AP",NA,"K"
"16069",2345242,12.298,12.31781,19.81,"JS0216-20180601-001.wav",32,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16070",2345243,12.333,12.496,163,"JS0216-20180601-001.wav",33,"Stack","JS0216","JS0216-001","AP",NA,"E"
"16071",2345244,12.548,12.56636,18.36,"JS0216-20180601-001.wav",34,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16072",2345245,12.59945,12.80755,208.1,"JS0216-20180601-001.wav",35,"NLP_Slope","JS0216","JS0216-001","AP",NA,"K"
"16073",2345246,12.843,12.86526,22.26,"JS0216-20180601-001.wav",36,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16074",2345247,12.878,13.02,142,"JS0216-20180601-001.wav",37,"Stack","JS0216","JS0216-001","AP",NA,"E"
"16075",2345248,13.106,13.13052,24.52,"JS0216-20180601-001.wav",38,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16076",2345249,13.1539,13.3431,189.2,"JS0216-20180601-001.wav",39,"Slope","JS0216","JS0216-001","AP",NA,"B"
"16077",2345250,13.459,13.48226,23.26,"JS0216-20180601-001.wav",40,"Chirp","JS0216","JS0216-001","AP",NA,"D"
"16078",2345251,13.506,13.70155,195.55,"JS0216-20180601-001.wav",41,"Slope","JS0216","JS0216-001","AP",NA,"B"
