lambda,max_scale,pair,score,length,norm_score
0,1.5,Pale Blue_vs_Pale Green,2450.4935833112913,59,41.53378954764901
50,1.5,Pale Blue_vs_Pale Green,2450.4935833112913,59,41.53378954764901
100,1.5,Pale Blue_vs_Pale Green,2450.4935833112913,59,41.53378954764901
0,1,Green_vs_Dark Pink,2505.106274663019,103,24.321420142359408
50,1,Green_vs_Dark Pink,2505.106274663019,103,24.321420142359408
100,1,Green_vs_Dark Pink,2505.106274663019,103,24.321420142359408
0,1.25,Green_vs_Dark Pink,2117.6434369800836,134,15.803309231194653
50,1.25,Green_vs_Dark Pink,2117.6434369800836,134,15.803309231194653
100,1.25,Green_vs_Dark Pink,2117.6434369800836,134,15.803309231194653
0,1.5,Green_vs_Dark Pink,1964.912427269702,121,16.23894567991489
50,1.5,Green_vs_Dark Pink,1964.912427269702,121,16.23894567991489
100,1.5,Green_vs_Dark Pink,1964.912427269702,121,16.23894567991489
0,1,Green_vs_Orange,11075.712420140157,115,96.31054278382744
50,1,Green_vs_Orange,11075.712420140157,115,96.31054278382744
100,1,Green_vs_Orange,11075.712420140157,115,96.31054278382744
0,1.25,Green_vs_Orange,11075.712420140157,115,96.31054278382744
50,1.25,Green_vs_Orange,11075.712420140157,115,96.31054278382744
100,1.25,Green_vs_Orange,11075.712420140157,115,96.31054278382744
0,1.5,Green_vs_Orange,9820.183987243247,117,83.9331964721645
50,1.5,Green_vs_Orange,9820.183987243247,117,83.9331964721645
100,1.5,Green_vs_Orange,9820.183987243247,117,83.9331964721645
0,1,Green_vs_Pale Green,2675.1966418955267,84,31.847579070184842
50,1,Green_vs_Pale Green,2675.1966418955267,84,31.847579070184842
100,1,Green_vs_Pale Green,2675.1966418955267,84,31.847579070184842
0,1.25,Green_vs_Pale Green,2591.172869749268,100,25.91172869749268
50,1.25,Green_vs_Pale Green,2591.172869749268,100,25.91172869749268
100,1.25,Green_vs_Pale Green,2591.172869749268,100,25.91172869749268
0,1.5,Green_vs_Pale Green,2753.812309587399,99,27.81628595542827
50,1.5,Green_vs_Pale Green,2753.812309587399,99,27.81628595542827
100,1.5,Green_vs_Pale Green,2753.812309587399,99,27.81628595542827
0,1,Dark Pink_vs_Orange,3673.7019663494784,139,26.429510549276824
50,1,Dark Pink_vs_Orange,3673.7019663494784,139,26.429510549276824
100,1,Dark Pink_vs_Orange,3673.7019663494784,139,26.429510549276824
0,1.25,Dark Pink_vs_Orange,3553.6052442001323,129,27.54732747441963
50,1.25,Dark Pink_vs_Orange,3553.6052442001323,129,27.54732747441963
100,1.25,Dark Pink_vs_Orange,3553.6052442001323,129,27.54732747441963
0,1.5,Dark Pink_vs_Orange,3636.5215762885005,139,26.162025728694246
50,1.5,Dark Pink_vs_Orange,3636.5215762885005,139,26.162025728694246
100,1.5,Dark Pink_vs_Orange,3636.5215762885005,139,26.162025728694246
0,1,Dark Pink_vs_Pale Green,2352.298974195784,141,16.68297144819705
50,1,Dark Pink_vs_Pale Green,2352.298974195784,141,16.68297144819705
100,1,Dark Pink_vs_Pale Green,2352.298974195784,141,16.68297144819705
0,1.25,Dark Pink_vs_Pale Green,2352.298974195784,141,16.68297144819705
50,1.25,Dark Pink_vs_Pale Green,2352.298974195784,141,16.68297144819705
100,1.25,Dark Pink_vs_Pale Green,2352.298974195784,141,16.68297144819705
0,1.5,Dark Pink_vs_Pale Green,2082.7521902895724,129,16.145365816198236
50,1.5,Dark Pink_vs_Pale Green,2082.7521902895724,129,16.145365816198236
100,1.5,Dark Pink_vs_Pale Green,2082.7521902895724,129,16.145365816198236
0,1,Orange_vs_Pale Green,3963.770836112494,67,59.160758747947675
50,1,Orange_vs_Pale Green,3963.770836112494,67,59.160758747947675
100,1,Orange_vs_Pale Green,3963.770836112494,67,59.160758747947675
0,1.25,Orange_vs_Pale Green,3965.440851431207,90,44.06045390479119
50,1.25,Orange_vs_Pale Green,3965.440851431207,90,44.06045390479119
100,1.25,Orange_vs_Pale Green,3965.440851431207,90,44.06045390479119
0,1.5,Orange_vs_Pale Green,4247.451444616731,102,41.6416808295758
50,1.5,Orange_vs_Pale Green,4247.451444616731,102,41.6416808295758
100,1.5,Orange_vs_Pale Green,4247.451444616731,102,41.6416808295758
0,1,Blue_vs_Pink,12322.291962198264,102,120.80678394312024
50,1,Blue_vs_Pink,12322.291962198264,102,120.80678394312024
100,1,Blue_vs_Pink,12322.291962198264,102,120.80678394312024
0,1.25,Blue_vs_Pink,11135.722981621357,106,105.05399039265431
50,1.25,Blue_vs_Pink,11135.722981621357,106,105.05399039265431
100,1.25,Blue_vs_Pink,11135.722981621357,106,105.05399039265431
0,1.5,Blue_vs_Pink,11165.320659282035,113,98.80814742727465
50,1.5,Blue_vs_Pink,11165.320659282035,113,98.80814742727465
100,1.5,Blue_vs_Pink,11165.320659282035,113,98.80814742727465
0,1,Blue_vs_Turquoise,3046.6238154504495,70,43.52319736357785
50,1,Blue_vs_Turquoise,3046.6238154504495,70,43.52319736357785
100,1,Blue_vs_Turquoise,3046.6238154504495,70,43.52319736357785
0,1.25,Blue_vs_Turquoise,3068.4756695042233,72,42.6177176320031
50,1.25,Blue_vs_Turquoise,3068.4756695042233,72,42.6177176320031
100,1.25,Blue_vs_Turquoise,3068.4756695042233,72,42.6177176320031
0,1.5,Blue_vs_Turquoise,2769.361214911052,68,40.72590021928017
50,1.5,Blue_vs_Turquoise,2769.361214911052,68,40.72590021928017
100,1.5,Blue_vs_Turquoise,2769.361214911052,68,40.72590021928017
0,1,Blue_vs_White,6757.953960348345,111,60.882468111246354
50,1,Blue_vs_White,6757.953960348345,111,60.882468111246354
100,1,Blue_vs_White,6757.953960348345,111,60.882468111246354
0,1.25,Blue_vs_White,7758.444328223466,173,44.84649900707206
50,1.25,Blue_vs_White,7758.444328223466,173,44.84649900707206
100,1.25,Blue_vs_White,7758.444328223466,173,44.84649900707206
0,1.5,Blue_vs_White,7983.902972764799,201,39.72091031226268
50,1.5,Blue_vs_White,7983.902972764799,201,39.72091031226268
100,1.5,Blue_vs_White,7983.902972764799,201,39.72091031226268
0,1,Blue_vs_Yellow,13325.576828231582,126,105.75854625580621
50,1,Blue_vs_Yellow,13325.576828231582,126,105.75854625580621
100,1,Blue_vs_Yellow,13325.576828231582,126,105.75854625580621
0,1.25,Blue_vs_Yellow,13713.12125843568,147,93.28653917303184
50,1.25,Blue_vs_Yellow,13713.12125843568,147,93.28653917303184
100,1.25,Blue_vs_Yellow,13713.12125843568,147,93.28653917303184
0,1.5,Blue_vs_Yellow,13180.619810906144,130,101.3893831608165
50,1.5,Blue_vs_Yellow,13180.619810906144,130,101.3893831608165
100,1.5,Blue_vs_Yellow,13180.619810906144,130,101.3893831608165
0,1,Blue_vs_Pale Blue,5473.371728498366,92,59.49317096193876
50,1,Blue_vs_Pale Blue,5473.371728498366,92,59.49317096193876
100,1,Blue_vs_Pale Blue,5473.371728498366,92,59.49317096193876
0,1.25,Blue_vs_Pale Blue,5274.809427532423,91,57.96493876409256
50,1.25,Blue_vs_Pale Blue,5274.809427532423,91,57.96493876409256
100,1.25,Blue_vs_Pale Blue,5274.809427532423,91,57.96493876409256
0,1.5,Blue_vs_Pale Blue,5389.678773013914,91,59.22723926388917
50,1.5,Blue_vs_Pale Blue,5389.678773013914,91,59.22723926388917
100,1.5,Blue_vs_Pale Blue,5389.678773013914,91,59.22723926388917
0,1,Blue_vs_Green,5919.937611755466,116,51.03394492892643
50,1,Blue_vs_Green,5919.937611755466,116,51.03394492892643
100,1,Blue_vs_Green,5919.937611755466,116,51.03394492892643
0,1.25,Blue_vs_Green,6002.430354836237,110,54.56754868032942
50,1.25,Blue_vs_Green,6002.430354836237,110,54.56754868032942
100,1.25,Blue_vs_Green,6002.430354836237,110,54.56754868032942
0,1.5,Blue_vs_Green,5811.453315282052,135,43.04780233542261
50,1.5,Blue_vs_Green,5811.453315282052,135,43.04780233542261
100,1.5,Blue_vs_Green,5811.453315282052,135,43.04780233542261
0,1,Blue_vs_Dark Pink,2605.981046910073,125,20.847848375280584
50,1,Blue_vs_Dark Pink,2605.981046910073,125,20.847848375280584
100,1,Blue_vs_Dark Pink,2605.981046910073,125,20.847848375280584
0,1.25,Blue_vs_Dark Pink,2488.995701184371,131,18.999967184613517
50,1.25,Blue_vs_Dark Pink,2488.995701184371,131,18.999967184613517
100,1.25,Blue_vs_Dark Pink,2488.995701184371,131,18.999967184613517
0,1.5,Blue_vs_Dark Pink,2650.166664222757,131,20.23027987956303
50,1.5,Blue_vs_Dark Pink,2650.166664222757,131,20.23027987956303
100,1.5,Blue_vs_Dark Pink,2650.166664222757,131,20.23027987956303
0,1,Blue_vs_Orange,10455.488252128735,104,100.53354088585321
50,1,Blue_vs_Orange,10455.488252128735,104,100.53354088585321
100,1,Blue_vs_Orange,10455.488252128735,104,100.53354088585321
0,1.25,Blue_vs_Orange,10455.488252128735,104,100.53354088585321
50,1.25,Blue_vs_Orange,10455.488252128735,104,100.53354088585321
100,1.25,Blue_vs_Orange,10455.488252128735,104,100.53354088585321
0,1.5,Blue_vs_Orange,10455.488252128735,104,100.53354088585321
50,1.5,Blue_vs_Orange,10455.488252128735,104,100.53354088585321
100,1.5,Blue_vs_Orange,10455.488252128735,104,100.53354088585321
0,1,Blue_vs_Pale Green,2467.66603016182,65,37.9640927717203
50,1,Blue_vs_Pale Green,2467.66603016182,65,37.9640927717203
100,1,Blue_vs_Pale Green,2467.66603016182,65,37.9640927717203
0,1.25,Blue_vs_Pale Green,2172.955233969668,63,34.49135292015346
50,1.25,Blue_vs_Pale Green,2172.955233969668,63,34.49135292015346
100,1.25,Blue_vs_Pale Green,2172.955233969668,63,34.49135292015346
0,1.5,Blue_vs_Pale Green,2237.37056688394,68,32.90250833652853
50,1.5,Blue_vs_Pale Green,2237.37056688394,68,32.90250833652853
100,1.5,Blue_vs_Pale Green,2237.37056688394,68,32.90250833652853
0,1,Pink_vs_Turquoise,4095.2418702215327,88,46.5368394343356
50,1,Pink_vs_Turquoise,4095.2418702215327,88,46.5368394343356
100,1,Pink_vs_Turquoise,4095.2418702215327,88,46.5368394343356
0,1.25,Pink_vs_Turquoise,4289.902051864431,94,45.6372558708982
50,1.25,Pink_vs_Turquoise,4289.902051864431,94,45.6372558708982
100,1.25,Pink_vs_Turquoise,4289.902051864431,94,45.6372558708982
0,1.5,Pink_vs_Turquoise,4051.416869883428,86,47.1094984870166
50,1.5,Pink_vs_Turquoise,4051.416869883428,86,47.1094984870166
100,1.5,Pink_vs_Turquoise,4051.416869883428,86,47.1094984870166
0,1,Pink_vs_White,9156.755506917783,121,75.67566534642796
50,1,Pink_vs_White,9156.755506917783,121,75.67566534642796
100,1,Pink_vs_White,9156.755506917783,121,75.67566534642796
0,1.25,Pink_vs_White,8830.42733570643,121,72.97873831162339
50,1.25,Pink_vs_White,8830.42733570643,121,72.97873831162339
100,1.25,Pink_vs_White,8830.42733570643,121,72.97873831162339
0,1.5,Pink_vs_White,9167.185214077834,162,56.58756304986317
50,1.5,Pink_vs_White,9167.185214077834,162,56.58756304986317
100,1.5,Pink_vs_White,9167.185214077834,162,56.58756304986317
0,1,Pink_vs_Yellow,22894.731145835467,147,155.7464703798331
50,1,Pink_vs_Yellow,22894.731145835467,147,155.7464703798331
100,1,Pink_vs_Yellow,22894.731145835467,147,155.7464703798331
0,1.25,Pink_vs_Yellow,22398.365576994485,137,163.49171954010572
50,1.25,Pink_vs_Yellow,22398.365576994485,137,163.49171954010572
100,1.25,Pink_vs_Yellow,22398.365576994485,137,163.49171954010572
0,1.5,Pink_vs_Yellow,22253.511514150894,151,147.3742484380854
50,1.5,Pink_vs_Yellow,22253.511514150894,151,147.3742484380854
100,1.5,Pink_vs_Yellow,22253.511514150894,151,147.3742484380854
0,1,Pink_vs_Pale Blue,6733.713763872115,95,70.88119751444331
50,1,Pink_vs_Pale Blue,6733.713763872115,95,70.88119751444331
100,1,Pink_vs_Pale Blue,6733.713763872115,95,70.88119751444331
0,1.25,Pink_vs_Pale Blue,6920.55373428041,102,67.84856602235696
50,1.25,Pink_vs_Pale Blue,6920.55373428041,102,67.84856602235696
100,1.25,Pink_vs_Pale Blue,6920.55373428041,102,67.84856602235696
0,1.5,Pink_vs_Pale Blue,7299.470070095533,116,62.926466121513215
50,1.5,Pink_vs_Pale Blue,7299.470070095533,116,62.926466121513215
100,1.5,Pink_vs_Pale Blue,7299.470070095533,116,62.926466121513215
0,1,Pink_vs_Green,8984.555137916286,106,84.75995413128572
50,1,Pink_vs_Green,8984.555137916286,106,84.75995413128572
100,1,Pink_vs_Green,8984.555137916286,106,84.75995413128572
0,1.25,Pink_vs_Green,9361.819865414027,170,55.06952862008251
50,1.25,Pink_vs_Green,9361.819865414027,170,55.06952862008251
100,1.25,Pink_vs_Green,9361.819865414027,170,55.06952862008251
0,1.5,Pink_vs_Green,9830.80062099819,129,76.20775675192395
50,1.5,Pink_vs_Green,9830.80062099819,129,76.20775675192395
100,1.5,Pink_vs_Green,9830.80062099819,129,76.20775675192395
0,1,Pink_vs_Dark Pink,2918.4355759001683,104,28.06188053750162
50,1,Pink_vs_Dark Pink,2918.4355759001683,104,28.06188053750162
100,1,Pink_vs_Dark Pink,2918.4355759001683,104,28.06188053750162
0,1.25,Pink_vs_Dark Pink,2907.970890129127,104,27.961258558933913
50,1.25,Pink_vs_Dark Pink,2907.970890129127,104,27.961258558933913
100,1.25,Pink_vs_Dark Pink,2907.970890129127,104,27.961258558933913
0,1.5,Pink_vs_Dark Pink,2907.970890129127,104,27.961258558933913
50,1.5,Pink_vs_Dark Pink,2907.970890129127,104,27.961258558933913
100,1.5,Pink_vs_Dark Pink,2907.970890129127,104,27.961258558933913
0,1,Pink_vs_Orange,14089.530747184177,150,93.93020498122785
50,1,Pink_vs_Orange,14089.530747184177,150,93.93020498122785
100,1,Pink_vs_Orange,14089.530747184177,150,93.93020498122785
0,1.25,Pink_vs_Orange,13914.152326473537,128,108.70431505057451
50,1.25,Pink_vs_Orange,13914.152326473537,128,108.70431505057451
100,1.25,Pink_vs_Orange,13914.152326473537,128,108.70431505057451
0,1.5,Pink_vs_Orange,13731.735171084032,135,101.71655682284468
50,1.5,Pink_vs_Orange,13731.735171084032,135,101.71655682284468
100,1.5,Pink_vs_Orange,13731.735171084032,135,101.71655682284468
0,1,Pink_vs_Pale Green,4412.823528862048,107,41.241341391234094
50,1,Pink_vs_Pale Green,4412.823528862048,107,41.241341391234094
100,1,Pink_vs_Pale Green,4412.823528862048,107,41.241341391234094
0,1.25,Pink_vs_Pale Green,4032.2286029155243,96,42.002381280370045
50,1.25,Pink_vs_Pale Green,4032.2286029155243,96,42.002381280370045
100,1.25,Pink_vs_Pale Green,4032.2286029155243,96,42.002381280370045
0,1.5,Pink_vs_Pale Green,4188.35468941074,104,40.27264124433404
50,1.5,Pink_vs_Pale Green,4188.35468941074,104,40.27264124433404
100,1.5,Pink_vs_Pale Green,4188.35468941074,104,40.27264124433404
0,1,Turquoise_vs_White,6105.200912333126,146,41.81644460502142
50,1,Turquoise_vs_White,6105.200912333126,146,41.81644460502142
100,1,Turquoise_vs_White,6105.200912333126,146,41.81644460502142
0,1.25,Turquoise_vs_White,6063.422067296226,159,38.13472998299513
50,1.25,Turquoise_vs_White,6063.422067296226,159,38.13472998299513
100,1.25,Turquoise_vs_White,6063.422067296226,159,38.13472998299513
0,1.5,Turquoise_vs_White,5680.813032383964,136,41.7706840616468
50,1.5,Turquoise_vs_White,5680.813032383964,136,41.7706840616468
100,1.5,Turquoise_vs_White,5680.813032383964,136,41.7706840616468
0,1,Turquoise_vs_Yellow,5465.3489663637365,140,39.03820690259812
50,1,Turquoise_vs_Yellow,5465.3489663637365,140,39.03820690259812
100,1,Turquoise_vs_Yellow,5465.3489663637365,140,39.03820690259812
0,1.25,Turquoise_vs_Yellow,5236.619931765491,126,41.56047564893247
50,1.25,Turquoise_vs_Yellow,5236.619931765491,126,41.56047564893247
100,1.25,Turquoise_vs_Yellow,5236.619931765491,126,41.56047564893247
0,1.5,Turquoise_vs_Yellow,5242.494862072322,124,42.27818437155098
50,1.5,Turquoise_vs_Yellow,5242.494862072322,124,42.27818437155098
100,1.5,Turquoise_vs_Yellow,5242.494862072322,124,42.27818437155098
0,1,Turquoise_vs_Pale Blue,3302.7594147993955,83,39.79228210601681
50,1,Turquoise_vs_Pale Blue,3302.7594147993955,83,39.79228210601681
100,1,Turquoise_vs_Pale Blue,3302.7594147993955,83,39.79228210601681
0,1.25,Turquoise_vs_Pale Blue,3627.156505832675,97,37.39336603951212
50,1.25,Turquoise_vs_Pale Blue,3627.156505832675,97,37.39336603951212
100,1.25,Turquoise_vs_Pale Blue,3627.156505832675,97,37.39336603951212
0,1.5,Turquoise_vs_Pale Blue,3295.5609431636863,87,37.88001084096191
50,1.5,Turquoise_vs_Pale Blue,3295.5609431636863,87,37.88001084096191
100,1.5,Turquoise_vs_Pale Blue,3295.5609431636863,87,37.88001084096191
0,1,Turquoise_vs_Green,3507.6631342838923,85,41.26662510922226
50,1,Turquoise_vs_Green,3507.6631342838923,85,41.26662510922226
100,1,Turquoise_vs_Green,3507.6631342838923,85,41.26662510922226
0,1.25,Turquoise_vs_Green,3964.8199350241457,113,35.0869020798597
50,1.25,Turquoise_vs_Green,3964.8199350241457,113,35.0869020798597
100,1.25,Turquoise_vs_Green,3964.8199350241457,113,35.0869020798597
0,1.5,Turquoise_vs_Green,3981.6781592495095,119,33.45948032982781
50,1.5,Turquoise_vs_Green,3981.6781592495095,119,33.45948032982781
100,1.5,Turquoise_vs_Green,3981.6781592495095,119,33.45948032982781
0,1,Turquoise_vs_Dark Pink,3317.8975063667285,114,29.104364090936215
50,1,Turquoise_vs_Dark Pink,3317.8975063667285,114,29.104364090936215
100,1,Turquoise_vs_Dark Pink,3317.8975063667285,114,29.104364090936215
0,1.25,Turquoise_vs_Dark Pink,3317.8975063667285,114,29.104364090936215
50,1.25,Turquoise_vs_Dark Pink,3317.8975063667285,114,29.104364090936215
100,1.25,Turquoise_vs_Dark Pink,3317.8975063667285,114,29.104364090936215
0,1.5,Turquoise_vs_Dark Pink,3787.127361817867,170,22.277219775399217
50,1.5,Turquoise_vs_Dark Pink,3787.127361817867,170,22.277219775399217
100,1.5,Turquoise_vs_Dark Pink,3787.127361817867,170,22.277219775399217
0,1,Turquoise_vs_Orange,4391.68563184615,99,44.360460927738885
50,1,Turquoise_vs_Orange,4391.68563184615,99,44.360460927738885
100,1,Turquoise_vs_Orange,4391.68563184615,99,44.360460927738885
0,1.25,Turquoise_vs_Orange,4272.356079595516,105,40.6891055199573
50,1.25,Turquoise_vs_Orange,4272.356079595516,105,40.6891055199573
100,1.25,Turquoise_vs_Orange,4272.356079595516,105,40.6891055199573
0,1.5,Turquoise_vs_Orange,4272.356079595516,105,40.6891055199573
50,1.5,Turquoise_vs_Orange,4272.356079595516,105,40.6891055199573
100,1.5,Turquoise_vs_Orange,4272.356079595516,105,40.6891055199573
0,1,Turquoise_vs_Pale Green,2926.718526141431,75,39.02291368188575
50,1,Turquoise_vs_Pale Green,2926.718526141431,75,39.02291368188575
100,1,Turquoise_vs_Pale Green,2926.718526141431,75,39.02291368188575
0,1.25,Turquoise_vs_Pale Green,2969.8406154955032,73,40.682748157472645
50,1.25,Turquoise_vs_Pale Green,2969.8406154955032,73,40.682748157472645
100,1.25,Turquoise_vs_Pale Green,2969.8406154955032,73,40.682748157472645
0,1.5,Turquoise_vs_Pale Green,2584.0502503188336,57,45.33421491787428
50,1.5,Turquoise_vs_Pale Green,2584.0502503188336,57,45.33421491787428
100,1.5,Turquoise_vs_Pale Green,2584.0502503188336,57,45.33421491787428
0,1,White_vs_Yellow,9756.827684746411,159,61.36369613048058
50,1,White_vs_Yellow,9756.827684746411,159,61.36369613048058
100,1,White_vs_Yellow,9756.827684746411,159,61.36369613048058
0,1.25,White_vs_Yellow,9756.827684746411,159,61.36369613048058
50,1.25,White_vs_Yellow,9756.827684746411,159,61.36369613048058
100,1.25,White_vs_Yellow,9756.827684746411,159,61.36369613048058
0,1.5,White_vs_Yellow,10538.261838933391,199,52.95608964288136
50,1.5,White_vs_Yellow,10538.261838933391,199,52.95608964288136
100,1.5,White_vs_Yellow,10538.261838933391,199,52.95608964288136
0,1,White_vs_Pale Blue,6673.547275814117,132,50.55717633192513
50,1,White_vs_Pale Blue,6673.547275814117,132,50.55717633192513
100,1,White_vs_Pale Blue,6673.547275814117,132,50.55717633192513
0,1.25,White_vs_Pale Blue,6224.408211978713,95,65.52008644188119
50,1.25,White_vs_Pale Blue,6224.408211978713,95,65.52008644188119
100,1.25,White_vs_Pale Blue,6224.408211978713,95,65.52008644188119
0,1.5,White_vs_Pale Blue,6179.266615170529,96,64.36736057469301
50,1.5,White_vs_Pale Blue,6179.266615170529,96,64.36736057469301
100,1.5,White_vs_Pale Blue,6179.266615170529,96,64.36736057469301
0,1,White_vs_Green,7363.818280179051,114,64.59489719455308
50,1,White_vs_Green,7363.818280179051,114,64.59489719455308
100,1,White_vs_Green,7363.818280179051,114,64.59489719455308
0,1.25,White_vs_Green,7216.02188158014,108,66.81501742203834
50,1.25,White_vs_Green,7216.02188158014,108,66.81501742203834
100,1.25,White_vs_Green,7216.02188158014,108,66.81501742203834
0,1.5,White_vs_Green,7195.498631189713,127,56.657469536926875
50,1.5,White_vs_Green,7195.498631189713,127,56.657469536926875
100,1.5,White_vs_Green,7195.498631189713,127,56.657469536926875
0,1,White_vs_Dark Pink,3605.5207519488963,145,24.86566035826825
50,1,White_vs_Dark Pink,3605.5207519488963,145,24.86566035826825
100,1,White_vs_Dark Pink,3605.5207519488963,145,24.86566035826825
0,1.25,White_vs_Dark Pink,3605.5207519488963,145,24.86566035826825
50,1.25,White_vs_Dark Pink,3605.5207519488963,145,24.86566035826825
100,1.25,White_vs_Dark Pink,3605.5207519488963,145,24.86566035826825
0,1.5,White_vs_Dark Pink,3728.5359772696424,162,23.015654180676805
50,1.5,White_vs_Dark Pink,3728.5359772696424,162,23.015654180676805
100,1.5,White_vs_Dark Pink,3728.5359772696424,162,23.015654180676805
0,1,White_vs_Orange,8022.6827708337205,133,60.32092308897534
50,1,White_vs_Orange,8022.6827708337205,133,60.32092308897534
100,1,White_vs_Orange,8022.6827708337205,133,60.32092308897534
0,1.25,White_vs_Orange,9002.649019163002,196,45.93188275083164
50,1.25,White_vs_Orange,9002.649019163002,196,45.93188275083164
100,1.25,White_vs_Orange,9002.649019163002,196,45.93188275083164
0,1.5,White_vs_Orange,9002.649019163002,196,45.93188275083164
50,1.5,White_vs_Orange,9002.649019163002,196,45.93188275083164
100,1.5,White_vs_Orange,9002.649019163002,196,45.93188275083164
0,1,White_vs_Pale Green,4865.693791999046,93,52.31928808601125
50,1,White_vs_Pale Green,4865.693791999046,93,52.31928808601125
100,1,White_vs_Pale Green,4865.693791999046,93,52.31928808601125
0,1.25,White_vs_Pale Green,5035.100566425168,94,53.56489964282093
50,1.25,White_vs_Pale Green,5035.100566425168,94,53.56489964282093
100,1.25,White_vs_Pale Green,5035.100566425168,94,53.56489964282093
0,1.5,White_vs_Pale Green,5076.391323664246,104,48.81145503523313
50,1.5,White_vs_Pale Green,5076.391323664246,104,48.81145503523313
100,1.5,White_vs_Pale Green,5076.391323664246,104,48.81145503523313
0,1,Yellow_vs_Pale Blue,9362.202587761765,116,80.70864299794626
50,1,Yellow_vs_Pale Blue,9362.202587761765,116,80.70864299794626
100,1,Yellow_vs_Pale Blue,9362.202587761765,116,80.70864299794626
0,1.25,Yellow_vs_Pale Blue,8944.872843359852,110,81.31702584872592
50,1.25,Yellow_vs_Pale Blue,8944.872843359852,110,81.31702584872592
100,1.25,Yellow_vs_Pale Blue,8944.872843359852,110,81.31702584872592
0,1.5,Yellow_vs_Pale Blue,9117.478147037546,116,78.59894954342711
50,1.5,Yellow_vs_Pale Blue,9117.478147037546,116,78.59894954342711
100,1.5,Yellow_vs_Pale Blue,9117.478147037546,116,78.59894954342711
0,1,Yellow_vs_Green,12495.646995724657,136,91.87975732150483
50,1,Yellow_vs_Green,12495.646995724657,136,91.87975732150483
100,1,Yellow_vs_Green,12495.646995724657,136,91.87975732150483
0,1.25,Yellow_vs_Green,11963.171203402275,153,78.19066146014559
50,1.25,Yellow_vs_Green,11963.171203402275,153,78.19066146014559
100,1.25,Yellow_vs_Green,11963.171203402275,153,78.19066146014559
0,1.5,Yellow_vs_Green,12433.94889922132,173,71.87253698971861
50,1.5,Yellow_vs_Green,12433.94889922132,173,71.87253698971861
100,1.5,Yellow_vs_Green,12433.94889922132,173,71.87253698971861
0,1,Yellow_vs_Dark Pink,3375.0570066526548,133,25.376368471072592
50,1,Yellow_vs_Dark Pink,3375.0570066526548,133,25.376368471072592
100,1,Yellow_vs_Dark Pink,3375.0570066526548,133,25.376368471072592
0,1.25,Yellow_vs_Dark Pink,3497.431979595899,145,24.120220548937233
50,1.25,Yellow_vs_Dark Pink,3497.431979595899,145,24.120220548937233
100,1.25,Yellow_vs_Dark Pink,3497.431979595899,145,24.120220548937233
0,1.5,Yellow_vs_Dark Pink,4079.7181145646696,155,26.32076202944948
50,1.5,Yellow_vs_Dark Pink,4079.7181145646696,155,26.32076202944948
100,1.5,Yellow_vs_Dark Pink,4079.7181145646696,155,26.32076202944948
0,1,Yellow_vs_Orange,14718.494909514295,120,122.65412424595246
50,1,Yellow_vs_Orange,14718.494909514295,120,122.65412424595246
100,1,Yellow_vs_Orange,14718.494909514295,120,122.65412424595246
0,1.25,Yellow_vs_Orange,14718.494909514295,120,122.65412424595246
50,1.25,Yellow_vs_Orange,14718.494909514295,120,122.65412424595246
100,1.25,Yellow_vs_Orange,14718.494909514295,120,122.65412424595246
0,1.5,Yellow_vs_Orange,14762.59204584009,147,100.4257962302047
50,1.5,Yellow_vs_Orange,14762.59204584009,147,100.4257962302047
100,1.5,Yellow_vs_Orange,14762.59204584009,147,100.4257962302047
0,1,Yellow_vs_Pale Green,5136.666941333869,101,50.858088528058104
50,1,Yellow_vs_Pale Green,5136.666941333869,101,50.858088528058104
100,1,Yellow_vs_Pale Green,5136.666941333869,101,50.858088528058104
0,1.25,Yellow_vs_Pale Green,5190.098202019685,105,49.429506685901764
50,1.25,Yellow_vs_Pale Green,5190.098202019685,105,49.429506685901764
100,1.25,Yellow_vs_Pale Green,5190.098202019685,105,49.429506685901764
0,1.5,Yellow_vs_Pale Green,5144.504327132886,105,48.995279306027484
50,1.5,Yellow_vs_Pale Green,5144.504327132886,105,48.995279306027484
100,1.5,Yellow_vs_Pale Green,5144.504327132886,105,48.995279306027484
0,1,Pale Blue_vs_Green,5157.0131921990405,72,71.62518322498667
50,1,Pale Blue_vs_Green,5157.0131921990405,72,71.62518322498667
100,1,Pale Blue_vs_Green,5157.0131921990405,72,71.62518322498667
0,1.25,Pale Blue_vs_Green,5173.332348773663,72,71.85183817741199
50,1.25,Pale Blue_vs_Green,5173.332348773663,72,71.85183817741199
100,1.25,Pale Blue_vs_Green,5173.332348773663,72,71.85183817741199
0,1.5,Pale Blue_vs_Green,5569.829550694143,74,75.2679669012722
50,1.5,Pale Blue_vs_Green,5569.829550694143,74,75.2679669012722
100,1.5,Pale Blue_vs_Green,5569.829550694143,74,75.2679669012722
0,1,Pale Blue_vs_Dark Pink,2305.27386093899,133,17.332886172473607
50,1,Pale Blue_vs_Dark Pink,2305.27386093899,133,17.332886172473607
100,1,Pale Blue_vs_Dark Pink,2305.27386093899,133,17.332886172473607
0,1.25,Pale Blue_vs_Dark Pink,2290.7759331472416,134,17.09534278468091
50,1.25,Pale Blue_vs_Dark Pink,2290.7759331472416,134,17.09534278468091
100,1.25,Pale Blue_vs_Dark Pink,2290.7759331472416,134,17.09534278468091
