match,mismatch,gap,pair,score,length,norm_score
1,-1,-1,Blue_vs_Pink,10894.975380147771,98,111.17321816477317
2,-1,-1,Blue_vs_Pink,10781.290867456326,104,103.6662583409262
1,-2,-1,Blue_vs_Pink,11576.551056026015,125,92.61240844820813
2,-2,-1,Blue_vs_Pink,11542.334407781638,125,92.3386752622531
1,-1,-2,Blue_vs_Pink,10720.468555235972,76,141.05879677942067
2,-1,-2,Blue_vs_Pink,10110.914309727652,81,124.82610258923027
1,-2,-2,Blue_vs_Pink,10711.594302862139,98,109.30198268226673
2,-2,-2,Blue_vs_Pink,10761.638920425217,97,110.94473113840431
1,-1,-1,Blue_vs_Turquoise,2689.80101466525,58,46.37587956319397
2,-1,-1,Blue_vs_Turquoise,2788.1998653170904,61,45.70819451339492
1,-2,-1,Blue_vs_Turquoise,2949.0570650297263,73,40.39804198670858
2,-2,-1,Blue_vs_Turquoise,2946.246117606022,72,40.9200849667503
1,-1,-2,Blue_vs_Turquoise,2809.877416114221,45,62.4417203580938
2,-1,-2,Blue_vs_Turquoise,2821.6283661548246,46,61.33974709032227
1,-2,-2,Blue_vs_Turquoise,2699.3014606367683,58,46.53968035580635
2,-2,-2,Blue_vs_Turquoise,2689.80101466525,58,46.37587956319397
1,-1,-1,Blue_vs_White,6702.071481341433,87,77.03530438323487
2,-1,-1,Blue_vs_White,6697.511339192623,92,72.799036295572
1,-2,-1,Blue_vs_White,7627.509128748294,118,64.63990787074825
2,-2,-1,Blue_vs_White,6891.417240238011,105,65.63254514512391
1,-1,-2,Blue_vs_White,6316.380452335067,80,78.95475565418835
2,-1,-2,Blue_vs_White,6212.581876815529,79,78.64027692171555
1,-2,-2,Blue_vs_White,6636.966133158793,83,79.96344738745533
2,-2,-2,Blue_vs_White,6714.555876106616,84,79.93518900126924
1,-1,-1,Blue_vs_Yellow,14227.793560292039,132,107.78631485069727
2,-1,-1,Blue_vs_Yellow,14268.620135987625,138,103.39579808686685
1,-2,-1,Blue_vs_Yellow,15006.080585849266,148,101.39243639087341
2,-2,-1,Blue_vs_Yellow,14569.371695465032,150,97.12914463643355
1,-1,-2,Blue_vs_Yellow,13698.646256129512,97,141.2231572796857
2,-1,-2,Blue_vs_Yellow,13812.130767762052,98,140.94010987512297
1,-2,-2,Blue_vs_Yellow,14348.330253800177,134,107.07709144626997
2,-2,-2,Blue_vs_Yellow,14460.608117011941,135,107.11561568156993
1,-1,-1,Blue_vs_Pale Blue,4910.903894160633,52,94.4404595030891
2,-1,-1,Blue_vs_Pale Blue,5389.324640364527,57,94.54955509411451
1,-2,-1,Blue_vs_Pale Blue,5294.93012661393,61,86.80213322317918
2,-2,-1,Blue_vs_Pale Blue,5575.9984956323815,67,83.22385814376689
1,-1,-2,Blue_vs_Pale Blue,4731.89048253199,48,98.58105171941645
2,-1,-2,Blue_vs_Pale Blue,4733.7189491810805,48,98.61914477460584
1,-2,-2,Blue_vs_Pale Blue,5045.301200367303,55,91.73274909758733
2,-2,-2,Blue_vs_Pale Blue,4910.903894160633,52,94.4404595030891
1,-1,-1,Blue_vs_Green,5274.33293627137,77,68.49783034118663
2,-1,-1,Blue_vs_Green,5381.855633779175,78,68.99814915101507
1,-2,-1,Blue_vs_Green,5393.588573570928,81,66.58751325396207
2,-2,-1,Blue_vs_Green,5403.4460592393425,82,65.89568364926028
1,-1,-2,Blue_vs_Green,4993.284755211346,68,73.43065816487274
2,-1,-2,Blue_vs_Green,4890.043804037055,63,77.61974292122311
1,-2,-2,Blue_vs_Green,5101.775014453125,76,67.12861861122532
2,-2,-2,Blue_vs_Green,5275.0690985676465,77,68.50739089048892
1,-1,-1,Blue_vs_Dark Pink,1772.7471991979296,78,22.727528194845252
2,-1,-1,Blue_vs_Dark Pink,1775.666637235116,79,22.476792876393873
1,-2,-1,Blue_vs_Dark Pink,1776.3428273981806,79,22.48535224554659
2,-2,-1,Blue_vs_Dark Pink,1812.0474585602321,81,22.370956278521383
1,-1,-2,Blue_vs_Dark Pink,1799.814256654082,74,24.32181427910922
2,-1,-2,Blue_vs_Dark Pink,1724.067276685658,74,23.29820644169808
1,-2,-2,Blue_vs_Dark Pink,1729.851486009372,78,22.177583153966307
2,-2,-2,Blue_vs_Dark Pink,1787.4669397201526,78,22.916242816925035
1,-1,-1,Blue_vs_Orange,8911.705823035476,89,100.1315261015222
2,-1,-1,Blue_vs_Orange,9054.356834651331,87,104.07306706495783
1,-2,-1,Blue_vs_Orange,9730.138854100473,110,88.45580776454975
2,-2,-1,Blue_vs_Orange,9411.878499635599,103,91.37746116151067
1,-1,-2,Blue_vs_Orange,8662.000964369101,70,123.74287091955858
2,-1,-2,Blue_vs_Orange,8686.106083143539,72,120.64036226588249
1,-2,-2,Blue_vs_Orange,9168.899438391141,86,106.6151097487342
2,-2,-2,Blue_vs_Orange,8911.48949284316,90,99.01654992047956
1,-1,-1,Blue_vs_Pale Green,2135.4121030774318,49,43.579838838314934
2,-1,-1,Blue_vs_Pale Green,2180.647472723056,50,43.61294945446112
1,-2,-1,Blue_vs_Pale Green,2134.3551561546346,49,43.558268492951726
2,-2,-1,Blue_vs_Pale Green,2197.297673876325,51,43.08426811522206
1,-1,-2,Blue_vs_Pale Green,2137.6211077508183,45,47.50269128335152
2,-1,-2,Blue_vs_Pale Green,2074.0014880984522,45,46.08892195774338
1,-2,-2,Blue_vs_Pale Green,2134.1254961559775,49,43.553581554203625
2,-2,-2,Blue_vs_Pale Green,2134.947682048265,49,43.570360858127856
1,-1,-1,Pink_vs_Turquoise,3985.5795227177086,82,48.604628325825715
2,-1,-1,Pink_vs_Turquoise,3948.0318074857564,83,47.56664828296092
1,-2,-1,Pink_vs_Turquoise,4262.8125586493625,102,41.79227998675846
2,-2,-1,Pink_vs_Turquoise,4242.791668914763,103,41.19215212538605
1,-1,-2,Pink_vs_Turquoise,4009.349516142739,71,56.46971149496816
2,-1,-2,Pink_vs_Turquoise,3932.2429424668585,74,53.138418141444035
1,-2,-2,Pink_vs_Turquoise,4152.622441908005,78,53.238749255230836
2,-2,-2,Pink_vs_Turquoise,3982.5952358753557,82,48.5682345838458
1,-1,-1,Pink_vs_White,7604.709181519912,94,80.90116150553098
2,-1,-1,Pink_vs_White,7935.672416801768,110,72.14247651637972
1,-2,-1,Pink_vs_White,7958.843701563488,114,69.81441843476745
2,-2,-1,Pink_vs_White,8047.607583457857,120,67.06339652881547
1,-1,-2,Pink_vs_White,7521.014954199887,80,94.01268692749859
2,-1,-2,Pink_vs_White,7425.158903560996,83,89.4597458260361
1,-2,-2,Pink_vs_White,8138.678125100675,104,78.25652043366034
2,-2,-2,Pink_vs_White,7645.946776430121,95,80.4836502782118
1,-1,-1,Pink_vs_Yellow,22521.789738154177,158,142.54297302629226
2,-1,-1,Pink_vs_Yellow,22992.82393806041,168,136.86204725035958
1,-2,-1,Pink_vs_Yellow,23254.808145771654,177,131.38309686876642
2,-2,-1,Pink_vs_Yellow,23688.824859371052,180,131.6045825520614
1,-1,-2,Pink_vs_Yellow,21631.85849856722,96,225.3318593600752
2,-1,-2,Pink_vs_Yellow,21640.397917619324,98,220.8203869144829
1,-2,-2,Pink_vs_Yellow,22427.003036801143,155,144.6903421729106
2,-2,-2,Pink_vs_Yellow,22527.083672358065,158,142.5764789389751
1,-1,-1,Pink_vs_Pale Blue,6776.741246371312,94,72.09299198267352
2,-1,-1,Pink_vs_Pale Blue,6715.262698021926,92,72.9919858480644
1,-2,-1,Pink_vs_Pale Blue,7639.279211252428,107,71.39513281544325
2,-2,-1,Pink_vs_Pale Blue,6944.841523400826,103,67.42564585826045
1,-1,-2,Pink_vs_Pale Blue,6718.734567935778,86,78.12482055739277
2,-1,-2,Pink_vs_Pale Blue,6624.0309138780185,84,78.85751087950023
1,-2,-2,Pink_vs_Pale Blue,6773.71673208995,91,74.43644760538406
2,-2,-2,Pink_vs_Pale Blue,6709.467781212806,92,72.92899762187832
1,-1,-1,Pink_vs_Green,8426.107288947707,91,92.59458559283195
2,-1,-1,Pink_vs_Green,8507.61947783793,98,86.81244365140745
1,-2,-1,Pink_vs_Green,8843.982526084988,107,82.65404229985971
2,-2,-1,Pink_vs_Green,8480.459529601594,103,82.3345585398213
1,-1,-2,Pink_vs_Green,8113.999023866141,77,105.37661069956027
2,-1,-2,Pink_vs_Green,8379.806562431328,78,107.43341746706831
1,-2,-2,Pink_vs_Green,8376.840509345213,89,94.12180347578891
2,-2,-2,Pink_vs_Green,8433.21701266168,93,90.67975282431914
1,-1,-1,Pink_vs_Dark Pink,2474.5850574414912,79,31.323861486601157
2,-1,-1,Pink_vs_Dark Pink,2515.4468658561414,87,28.913182366162545
1,-2,-1,Pink_vs_Dark Pink,2489.5177995913255,83,29.994190356521994
2,-2,-1,Pink_vs_Dark Pink,2534.1663948212426,89,28.473779717092615
1,-1,-2,Pink_vs_Dark Pink,2356.844783375268,71,33.194996948947434
2,-1,-2,Pink_vs_Dark Pink,2375.953597223272,74,32.10748104355773
1,-2,-2,Pink_vs_Dark Pink,2386.091842667552,78,30.59092105984041
2,-2,-2,Pink_vs_Dark Pink,2411.281973394088,78,30.913871453770355
1,-1,-1,Pink_vs_Orange,12562.184044034435,114,110.19459687749504
2,-1,-1,Pink_vs_Orange,12428.390085589976,117,106.22555628709381
1,-2,-1,Pink_vs_Orange,13062.794531447398,137,95.3488651930467
2,-2,-1,Pink_vs_Orange,13055.550017556772,135,96.70777790782795
1,-1,-2,Pink_vs_Orange,12190.537747283754,82,148.66509447907018
2,-1,-2,Pink_vs_Orange,12238.048192893251,85,143.97703756345
1,-2,-2,Pink_vs_Orange,12644.364605302248,109,116.00334500277292
2,-2,-2,Pink_vs_Orange,12490.911491771858,111,112.53073416010683
1,-1,-1,Pink_vs_Pale Green,3773.40960832028,85,44.39305421553271
2,-1,-1,Pink_vs_Pale Green,3820.395546419259,87,43.91259248757769
1,-2,-1,Pink_vs_Pale Green,3762.2314184126362,92,40.89381976535474
2,-2,-1,Pink_vs_Pale Green,3882.4543737722447,91,42.664333777716976
1,-1,-2,Pink_vs_Pale Green,3767.895203159614,78,48.30634875845659
2,-1,-2,Pink_vs_Pale Green,3627.4528091414236,77,47.10977674209641
1,-2,-2,Pink_vs_Pale Green,3845.2093364624043,81,47.471720203239556
2,-2,-2,Pink_vs_Pale Green,3815.5996334354923,86,44.36743759808712
1,-1,-1,Turquoise_vs_White,5022.475709120842,90,55.80528565689825
2,-1,-1,Turquoise_vs_White,5028.0137998261735,90,55.86681999806859
1,-2,-1,Turquoise_vs_White,5480.637957805985,109,50.28108218170628
2,-2,-1,Turquoise_vs_White,5486.730154332495,106,51.76160522955184
1,-1,-2,Turquoise_vs_White,4869.56738009637,77,63.24113480644636
2,-1,-2,Turquoise_vs_White,5055.347763987736,83,60.90780438539441
1,-2,-2,Turquoise_vs_White,4982.575894357467,85,58.618539933617264
2,-2,-2,Turquoise_vs_White,4941.173568683763,89,55.51880414251419
1,-1,-1,Turquoise_vs_Yellow,5144.463485793785,104,49.46599505570948
2,-1,-1,Turquoise_vs_Yellow,5190.780792124653,106,48.96963011438352
1,-2,-1,Turquoise_vs_Yellow,5204.163387537155,108,48.18669803275144
2,-2,-1,Turquoise_vs_Yellow,5566.537276985004,129,43.151451759573675
1,-1,-2,Turquoise_vs_Yellow,4935.99294653959,80,61.69991183174487
2,-1,-2,Turquoise_vs_Yellow,4803.3067411783395,82,58.57691147778463
1,-2,-2,Turquoise_vs_Yellow,5185.643443135247,102,50.839641599365166
2,-2,-2,Turquoise_vs_Yellow,5148.646352781881,104,49.506214930595014
1,-1,-1,Turquoise_vs_Pale Blue,3053.8045894539,48,63.62092894695625
2,-1,-1,Turquoise_vs_Pale Blue,3081.9673534874682,49,62.89729292831568
1,-2,-1,Turquoise_vs_Pale Blue,3098.923579396611,64,48.420680928072045
2,-2,-1,Turquoise_vs_Pale Blue,3480.755022413969,73,47.68157564950643
1,-1,-2,Turquoise_vs_Pale Blue,3046.831434261606,48,63.47565488045012
2,-1,-2,Turquoise_vs_Pale Blue,3025.174289973476,48,63.02446437444741
1,-2,-2,Turquoise_vs_Pale Blue,3050.436671754073,48,63.55076399487652
2,-2,-2,Turquoise_vs_Pale Blue,3050.436671754073,48,63.55076399487652
1,-1,-1,Turquoise_vs_Green,3277.7280259128256,70,46.82468608446894
2,-1,-1,Turquoise_vs_Green,3277.7280259128256,70,46.82468608446894
1,-2,-1,Turquoise_vs_Green,3364.744298776787,86,39.12493370670683
2,-2,-1,Turquoise_vs_Green,3364.744298776787,86,39.12493370670683
1,-1,-2,Turquoise_vs_Green,3268.763926766911,60,54.479398779448516
2,-1,-2,Turquoise_vs_Green,3236.6168052301286,61,53.0592918890185
1,-2,-2,Turquoise_vs_Green,3171.833771298028,69,45.968605381130835
2,-2,-2,Turquoise_vs_Green,3277.7280259128256,70,46.82468608446894
1,-1,-1,Turquoise_vs_Dark Pink,2412.974254783112,80,30.1621781847889
2,-1,-1,Turquoise_vs_Dark Pink,2367.051392552999,78,30.34681272503845
1,-2,-1,Turquoise_vs_Dark Pink,2430.6842185835176,82,29.642490470530703
2,-2,-1,Turquoise_vs_Dark Pink,2358.605078635091,79,29.855760489051786
1,-1,-2,Turquoise_vs_Dark Pink,2400.376625975234,74,32.4375219726383
2,-1,-2,Turquoise_vs_Dark Pink,2322.343810345741,74,31.383024464131637
1,-2,-2,Turquoise_vs_Dark Pink,2370.1887599335037,78,30.387035383762868
2,-2,-2,Turquoise_vs_Dark Pink,2381.590018676035,77,30.92974050228617
1,-1,-1,Turquoise_vs_Orange,3990.313752437627,73,54.66183222517297
2,-1,-1,Turquoise_vs_Orange,4085.353769619234,85,48.06298552493216
1,-2,-1,Turquoise_vs_Orange,4066.8395864084255,81,50.20789612849908
2,-2,-1,Turquoise_vs_Orange,4251.482498434972,88,48.31230111857922
1,-1,-2,Turquoise_vs_Orange,3860.855238961527,60,64.34758731602545
2,-1,-2,Turquoise_vs_Orange,3962.2384728557254,63,62.8926741723131
1,-2,-2,Turquoise_vs_Orange,3909.050283247823,72,54.29236504510865
2,-2,-2,Turquoise_vs_Orange,4026.057488532517,73,55.15147244565092
1,-1,-1,Turquoise_vs_Pale Green,2486.819891178875,47,52.91106151444415
2,-1,-1,Turquoise_vs_Pale Green,2589.0807039404403,53,48.85057931963095
1,-2,-1,Turquoise_vs_Pale Green,2616.880149584947,59,44.35390084042283
2,-2,-1,Turquoise_vs_Pale Green,2727.6753922736893,68,40.11287341578955
1,-1,-2,Turquoise_vs_Pale Green,2382.8735114348324,44,54.156216168973465
2,-1,-2,Turquoise_vs_Pale Green,2515.151755879215,44,57.1625399063458
1,-2,-2,Turquoise_vs_Pale Green,2514.2150082991893,49,51.31051037345284
2,-2,-2,Turquoise_vs_Pale Green,2473.7617472890142,47,52.633228665723706
1,-1,-1,White_vs_Yellow,10036.720436533442,110,91.24291305939492
2,-1,-1,White_vs_Yellow,10788.48376475272,141,76.5140692535654
1,-2,-1,White_vs_Yellow,10904.75424286582,160,68.15471401791137
2,-2,-1,White_vs_Yellow,11108.76056517581,170,65.34565038338711
1,-1,-2,White_vs_Yellow,9575.8990962176,85,112.65763642608941
2,-1,-2,White_vs_Yellow,9712.54664788791,86,112.93658892892918
1,-2,-2,White_vs_Yellow,10114.572575239557,112,90.30868370749604
2,-2,-2,White_vs_Yellow,10035.67815940449,110,91.23343781276809
1,-1,-1,White_vs_Pale Blue,6445.019456190056,83,77.65083682156694
2,-1,-1,White_vs_Pale Blue,6216.624825588168,84,74.00743839985914
1,-2,-1,White_vs_Pale Blue,6475.745621211317,106,61.09193982274827
2,-2,-1,White_vs_Pale Blue,6670.473824056266,101,66.0442952876858
1,-1,-2,White_vs_Pale Blue,6247.57028424427,79,79.08316815499076
2,-1,-2,White_vs_Pale Blue,6259.707903639797,79,79.23680890683288
1,-2,-2,White_vs_Pale Blue,6432.415954027509,84,76.5763804050894
2,-2,-2,White_vs_Pale Blue,6439.682430858969,84,76.66288608165439
1,-1,-1,White_vs_Green,7370.719134844047,103,71.5603799499422
2,-1,-1,White_vs_Green,7396.418015782556,104,71.11940399790919
1,-2,-1,White_vs_Green,7493.538222173354,118,63.50456120485894
2,-2,-1,White_vs_Green,7410.76533881134,113,65.58199414877292
1,-1,-2,White_vs_Green,6691.354118213328,79,84.70068504067504
2,-1,-2,White_vs_Green,6416.692124071137,77,83.33366394897581
1,-2,-2,White_vs_Green,7018.94828124223,90,77.98831423602478
2,-2,-2,White_vs_Green,6671.123333746505,87,76.6795785488104
1,-1,-1,White_vs_Dark Pink,2597.5816745972274,81,32.06890956292873
2,-1,-1,White_vs_Dark Pink,2565.5090753438058,79,32.47479842207349
1,-2,-1,White_vs_Dark Pink,2611.785123086722,83,31.467290639599057
2,-2,-1,White_vs_Dark Pink,2655.755369791074,83,31.997052648085226
1,-1,-2,White_vs_Dark Pink,2560.0992855558707,72,35.556934521609314
2,-1,-2,White_vs_Dark Pink,2543.4477177013177,75,33.91263623601757
1,-2,-2,White_vs_Dark Pink,2573.575895324339,78,32.99456276056845
2,-2,-2,White_vs_Dark Pink,2597.4849465564243,81,32.06771538958549
1,-1,-1,White_vs_Orange,8605.23631813879,92,93.5351773710738
2,-1,-1,White_vs_Orange,8950.136861426361,111,80.6318636164537
1,-2,-1,White_vs_Orange,9322.472724068943,125,74.57978179255154
2,-2,-1,White_vs_Orange,10209.556376358803,159,64.21104639219374
1,-1,-2,White_vs_Orange,8234.610049307455,79,104.23557024439818
2,-1,-2,White_vs_Orange,8331.118424070819,79,105.45719524140277
1,-2,-2,White_vs_Orange,8582.603265796239,88,97.52958256586635
2,-2,-2,White_vs_Orange,8634.284903996817,94,91.8540947233704
1,-1,-1,White_vs_Pale Green,4126.859178642011,80,51.585739733025136
2,-1,-1,White_vs_Pale Green,4099.73714531736,79,51.89540690275139
1,-2,-1,White_vs_Pale Green,4553.509992181939,94,48.44159566150999
2,-2,-1,White_vs_Pale Green,4532.526621421662,101,44.87650120219467
1,-1,-2,White_vs_Pale Green,4114.156443576129,74,55.59670869697472
2,-1,-2,White_vs_Pale Green,4133.605442838178,74,55.859533011326725
1,-2,-2,White_vs_Pale Green,4298.357885512816,74,58.085917371794814
2,-2,-2,White_vs_Pale Green,4073.2763236880464,78,52.22149132933393
1,-1,-1,Yellow_vs_Pale Blue,9068.82850051163,111,81.70115766226694
2,-1,-1,Yellow_vs_Pale Blue,9094.20983978711,112,81.19830214095634
1,-2,-1,Yellow_vs_Pale Blue,9702.907159423534,133,72.95418916859799
2,-2,-1,Yellow_vs_Pale Blue,9755.686480560518,132,73.90671576182211
1,-1,-2,Yellow_vs_Pale Blue,8618.245240601213,96,89.7733879229293
2,-1,-2,Yellow_vs_Pale Blue,8657.53058691587,96,90.18261028037364
1,-2,-2,Yellow_vs_Pale Blue,9062.930827850638,110,82.39028025318761
2,-2,-2,Yellow_vs_Pale Blue,9060.568436953263,111,81.62674267525462
1,-1,-1,Yellow_vs_Green,11872.519782287547,124,95.74612727651248
2,-1,-1,Yellow_vs_Green,11708.648508648357,142,82.4552711876645
1,-2,-1,Yellow_vs_Green,12313.010644725731,147,83.76197717500497
2,-2,-1,Yellow_vs_Green,11654.870449938073,147,79.284832992776
1,-1,-2,Yellow_vs_Green,11361.276347902933,96,118.34662862398888
2,-1,-2,Yellow_vs_Green,11343.846967970974,95,119.40891545232604
